box_1_Parle-G-GOLD(Clone) stack 42 Shelf_0 Rack_1_0_0
-9.079804, 2.538451, 8.469851, 341.1664, 70.74966
-9.079804, 2.388451, 8.469851, 341.1664, 82.24414
-9.056808, 2.388451, 8.251056, 345.8874, 80.72757
-9.056808, 2.538451, 8.251056, 345.8874, 68.90268
-9.255713, 2.388451, 8.23015, 330.4556, 80.57811
-9.056808, 2.388451, 8.251056, 345.8874, 80.72757
-9.079804, 2.388451, 8.469851, 341.1664, 82.24414
-9.278709, 2.388451, 8.448945, 326.1543, 82.10292
-9.255713, 2.538451, 8.23015, 330.4556, 68.72063
-9.255713, 2.388451, 8.23015, 330.4556, 80.57811
-9.278709, 2.388451, 8.448945, 326.1543, 82.10292
-9.278709, 2.538451, 8.448945, 326.1543, 70.57765
-9.056808, 2.538451, 8.251056, 345.8874, 68.90268
-9.056808, 2.388451, 8.251056, 345.8874, 80.72757
-9.255713, 2.388451, 8.23015, 330.4556, 80.57811
-9.255713, 2.538451, 8.23015, 330.4556, 68.72063
box_3_Hareli(Clone) stack 63 Shelf_2 Rack_1_0_1
-9.073653, 2.688451, 8.234918, 344.7816, 56.91219
-9.273378, 2.688451, 8.245385, 328.8809, 57.01965
-9.261865, 2.688451, 8.465083, 327.2682, 59.20903
-9.06214, 2.688451, 8.454616, 342.7198, 59.1075
-9.261865, 2.688451, 8.465083, 327.2682, 59.20903
-9.261865, 2.538451, 8.465083, 327.2682, 70.71053
-9.06214, 2.538451, 8.454616, 342.7198, 70.6244
-9.06214, 2.688451, 8.454616, 342.7198, 59.1075
-9.06214, 2.688451, 8.454616, 342.7198, 59.1075
-9.06214, 2.538451, 8.454616, 342.7198, 70.6244
-9.073653, 2.538451, 8.234918, 344.7816, 68.76222
-9.073653, 2.688451, 8.234918, 344.7816, 56.91219
-9.273378, 2.538451, 8.245385, 328.8809, 68.85338
-9.073653, 2.538451, 8.234918, 344.7816, 68.76222
-9.06214, 2.538451, 8.454616, 342.7198, 70.6244
-9.261865, 2.538451, 8.465083, 327.2682, 70.71053
-9.273378, 2.688451, 8.245385, 328.8809, 57.01965
-9.273378, 2.538451, 8.245385, 328.8809, 68.85338
-9.261865, 2.538451, 8.465083, 327.2682, 70.71053
-9.261865, 2.688451, 8.465083, 327.2682, 59.20903
-9.073653, 2.688451, 8.234918, 344.7816, 56.91219
-9.073653, 2.538451, 8.234918, 344.7816, 68.76222
-9.273378, 2.538451, 8.245385, 328.8809, 68.85338
-9.273378, 2.688451, 8.245385, 328.8809, 57.01965
box_3_Hareli(Clone) stack 63 Shelf_2 Rack_1_0_1
-9.069694, 2.838451, 8.238272, 345.0481, 45.10182
-9.269664, 2.838451, 8.241762, 329.2164, 45.14311
-9.265824, 2.838451, 8.461729, 327.0019, 47.67012
-9.065854, 2.838451, 8.458239, 342.3872, 47.63113
-9.265824, 2.838451, 8.461729, 327.0019, 47.67012
-9.265824, 2.688451, 8.461729, 327.0019, 59.1765
-9.065854, 2.688451, 8.458239, 342.3872, 59.14265
-9.065854, 2.838451, 8.458239, 342.3872, 47.63113
-9.065854, 2.838451, 8.458239, 342.3872, 47.63113
-9.065854, 2.688451, 8.458239, 342.3872, 59.14265
-9.069694, 2.688451, 8.238272, 345.0481, 56.94664
-9.069694, 2.838451, 8.238272, 345.0481, 45.10182
-9.269664, 2.688451, 8.241762, 329.2164, 56.98248
-9.069694, 2.688451, 8.238272, 345.0481, 56.94664
-9.065854, 2.688451, 8.458239, 342.3872, 59.14265
-9.265824, 2.688451, 8.461729, 327.0019, 59.1765
-9.269664, 2.838451, 8.241762, 329.2164, 45.14311
-9.269664, 2.688451, 8.241762, 329.2164, 56.98248
-9.265824, 2.688451, 8.461729, 327.0019, 59.1765
-9.265824, 2.838451, 8.461729, 327.0019, 47.67012
-9.069694, 2.838451, 8.238272, 345.0481, 45.10182
-9.069694, 2.688451, 8.238272, 345.0481, 56.94664
-9.269664, 2.688451, 8.241762, 329.2164, 56.98248
-9.269664, 2.838451, 8.241762, 329.2164, 45.14311
box_3_Hareli(Clone) stack 63 Shelf_2 Rack_1_0_1
-9.055099, 2.988451, 8.253007, 345.995, 33.45395
-9.253608, 2.988451, 8.228633, 330.6402, 33.12781
-9.280419, 2.988451, 8.446994, 326.0445, 35.97714
-9.08191, 2.988451, 8.471368, 340.9854, 36.28535
-9.280419, 2.988451, 8.446994, 326.0445, 35.97714
-9.280419, 2.838451, 8.446994, 326.0445, 47.50529
-9.08191, 2.838451, 8.471368, 340.9854, 47.7776
-9.08191, 2.988451, 8.471368, 340.9854, 36.28535
-9.08191, 2.988451, 8.471368, 340.9854, 36.28535
-9.08191, 2.838451, 8.471368, 340.9854, 47.7776
-9.055099, 2.838451, 8.253007, 345.995, 45.27583
-9.055099, 2.988451, 8.253007, 345.995, 33.45395
-9.253608, 2.838451, 8.228633, 330.6402, 44.98766
-9.055099, 2.838451, 8.253007, 345.995, 45.27583
-9.08191, 2.838451, 8.471368, 340.9854, 47.7776
-9.280419, 2.838451, 8.446994, 326.0445, 47.50529
-9.253608, 2.988451, 8.228633, 330.6402, 33.12781
-9.253608, 2.838451, 8.228633, 330.6402, 44.98766
-9.280419, 2.838451, 8.446994, 326.0445, 47.50529
-9.280419, 2.988451, 8.446994, 326.0445, 35.97714
-9.055099, 2.988451, 8.253007, 345.995, 33.45395
-9.055099, 2.838451, 8.253007, 345.995, 45.27583
-9.253608, 2.838451, 8.228633, 330.6402, 44.98766
-9.253608, 2.988451, 8.228633, 330.6402, 33.12781
box_3_Hareli(Clone) stack 63 Shelf_2 Rack_1_0_1
-9.067759, 3.138451, 8.240001, 345.177, 21.43806
-9.267759, 3.138451, 8.240001, 329.3874, 21.43806
-9.267759, 3.138451, 8.46, 326.8727, 24.63289
-9.067759, 3.138451, 8.46, 342.218, 24.63289
-9.267759, 3.138451, 8.46, 326.8727, 24.63289
-9.267759, 2.988451, 8.46, 326.8727, 36.14185
-9.067759, 2.988451, 8.46, 342.218, 36.14185
-9.067759, 3.138451, 8.46, 342.218, 24.63289
-9.067759, 3.138451, 8.46, 342.218, 24.63289
-9.067759, 2.988451, 8.46, 342.218, 36.14185
-9.067759, 2.988451, 8.240001, 345.177, 33.28017
-9.067759, 3.138451, 8.240001, 345.177, 21.43806
-9.267759, 2.988451, 8.240001, 329.3874, 33.28017
-9.067759, 2.988451, 8.240001, 345.177, 33.28017
-9.067759, 2.988451, 8.46, 342.218, 36.14185
-9.267759, 2.988451, 8.46, 326.8727, 36.14185
-9.267759, 3.138451, 8.240001, 329.3874, 21.43806
-9.267759, 2.988451, 8.240001, 329.3874, 33.28017
-9.267759, 2.988451, 8.46, 326.8727, 36.14185
-9.267759, 3.138451, 8.46, 326.8727, 24.63289
-9.067759, 3.138451, 8.240001, 345.177, 21.43806
-9.067759, 2.988451, 8.240001, 345.177, 33.28017
-9.267759, 2.988451, 8.240001, 329.3874, 33.28017
-9.267759, 3.138451, 8.240001, 329.3874, 21.43806
box_1_Parle-G-GOLD(Clone) stack 64 Shelf_0 Rack_1_0_2
-10.85789, 0.1916559, 8.258617, 203.939, 253.7888
-11.0564, 0.1916559, 8.234243, 188.1396, 254.1701
-11.08184, 0.1916559, 8.441383, 187.5604, 251.0059
-10.88333, 0.1916559, 8.465757, 202.9434, 250.6446
-11.08184, 0.1916559, 8.441383, 187.5604, 251.0059
-11.08184, 0.0191559, 8.441383, 187.5604, 264.2728
-10.88333, 0.0191559, 8.465757, 202.9434, 263.8701
-10.88333, 0.1916559, 8.465757, 202.9434, 250.6446
-10.88333, 0.1916559, 8.465757, 202.9434, 250.6446
-10.88333, 0.0191559, 8.465757, 202.9434, 263.8701
-10.85789, 0.0191559, 8.258617, 203.939, 267.374
-10.85789, 0.1916559, 8.258617, 203.939, 253.7888
-11.0564, 0.0191559, 8.234243, 188.1396, 267.7988
-10.85789, 0.0191559, 8.258617, 203.939, 267.374
-10.88333, 0.0191559, 8.465757, 202.9434, 263.8701
-11.08184, 0.0191559, 8.441383, 187.5604, 264.2728
-11.0564, 0.1916559, 8.234243, 188.1396, 254.1701
-11.0564, 0.0191559, 8.234243, 188.1396, 267.7988
-11.08184, 0.0191559, 8.441383, 187.5604, 264.2728
-11.08184, 0.1916559, 8.441383, 187.5604, 251.0059
-10.85789, 0.1916559, 8.258617, 203.939, 253.7888
-10.85789, 0.0191559, 8.258617, 203.939, 267.374
-11.0564, 0.0191559, 8.234243, 188.1396, 267.7988
-11.0564, 0.1916559, 8.234243, 188.1396, 254.1701
box_1_Parle-G-GOLD(Clone) stack 64 Shelf_0 Rack_1_0_2
-10.86986, 0.3641559, 8.245652, 202.933, 240.383
-11.06986, 0.3641559, 8.245652, 187.1553, 240.383
-11.06986, 0.3641559, 8.454349, 188.5666, 237.5686
-10.86986, 0.3641559, 8.454349, 203.923, 237.5686
-11.06986, 0.3641559, 8.454349, 188.5666, 237.5686
-11.06986, 0.1916559, 8.454349, 188.5666, 250.8134
-10.86986, 0.1916559, 8.454349, 203.923, 250.8134
-10.86986, 0.3641559, 8.454349, 203.923, 237.5686
-10.86986, 0.3641559, 8.454349, 203.923, 237.5686
-10.86986, 0.1916559, 8.454349, 203.923, 250.8134
-10.86986, 0.1916559, 8.245652, 202.933, 253.9913
-10.86986, 0.3641559, 8.245652, 202.933, 240.383
-11.06986, 0.1916559, 8.245652, 187.1553, 253.9913
-10.86986, 0.1916559, 8.245652, 202.933, 253.9913
-10.86986, 0.1916559, 8.454349, 203.923, 250.8134
-11.06986, 0.1916559, 8.454349, 188.5666, 250.8134
-11.06986, 0.3641559, 8.245652, 187.1553, 240.383
-11.06986, 0.1916559, 8.245652, 187.1553, 253.9913
-11.06986, 0.1916559, 8.454349, 188.5666, 250.8134
-11.06986, 0.3641559, 8.454349, 188.5666, 237.5686
-10.86986, 0.3641559, 8.245652, 202.933, 240.383
-10.86986, 0.1916559, 8.245652, 202.933, 253.9913
-11.06986, 0.1916559, 8.245652, 187.1553, 253.9913
-11.06986, 0.3641559, 8.245652, 187.1553, 240.383
box_1_Parle-G-GOLD(Clone) stack 64 Shelf_0 Rack_1_0_2
-10.87357, 0.5366558, 8.242226, 202.6241, 226.8161
-11.07344, 0.5366558, 8.249206, 186.8977, 226.7319
-11.06616, 0.5366559, 8.457774, 188.8733, 224.2845
-10.86628, 0.5366559, 8.450795, 204.1816, 224.3643
-11.06616, 0.5366559, 8.457774, 188.8733, 224.2845
-11.06616, 0.3641559, 8.457774, 188.8733, 237.5236
-10.86628, 0.3641559, 8.450795, 204.1816, 237.6152
-10.86628, 0.5366559, 8.450795, 204.1816, 224.3643
-10.86628, 0.5366559, 8.450795, 204.1816, 224.3643
-10.86628, 0.3641559, 8.450795, 204.1816, 237.6152
-10.87357, 0.3641558, 8.242227, 202.6241, 240.4305
-10.87357, 0.5366558, 8.242226, 202.6241, 226.8161
-11.07344, 0.3641558, 8.249206, 186.8977, 240.3338
-10.87357, 0.3641558, 8.242227, 202.6241, 240.4305
-10.86628, 0.3641559, 8.450795, 204.1816, 237.6152
-11.06616, 0.3641559, 8.457774, 188.8733, 237.5236
-11.07344, 0.5366558, 8.249206, 186.8977, 226.7319
-11.07344, 0.3641558, 8.249206, 186.8977, 240.3338
-11.06616, 0.3641559, 8.457774, 188.8733, 237.5236
-11.06616, 0.5366559, 8.457774, 188.8733, 224.2845
-10.87357, 0.5366558, 8.242226, 202.6241, 226.8161
-10.87357, 0.3641558, 8.242227, 202.6241, 240.4305
-11.07344, 0.3641558, 8.249206, 186.8977, 240.3338
-11.07344, 0.5366558, 8.249206, 186.8977, 226.7319
box_1_Parle-G-GOLD(Clone) stack 64 Shelf_0 Rack_1_0_2
-10.8717, 0.7091558, 8.243923, 202.7797, 213.1842
-11.07167, 0.7091558, 8.247414, 187.0251, 213.1483
-11.06803, 0.7091559, 8.456078, 188.719, 211.062
-10.86806, 0.7091559, 8.452587, 204.0535, 211.096
-11.06803, 0.7091559, 8.456078, 188.719, 211.062
-11.06803, 0.5366558, 8.456078, 188.719, 224.304
-10.86806, 0.5366558, 8.452587, 204.0535, 224.3438
-10.86806, 0.7091559, 8.452587, 204.0535, 211.096
-10.86806, 0.7091559, 8.452587, 204.0535, 211.096
-10.86806, 0.5366558, 8.452587, 204.0535, 224.3438
-10.8717, 0.5366558, 8.243923, 202.7797, 226.7956
-10.8717, 0.7091558, 8.243923, 202.7797, 213.1842
-11.07167, 0.5366558, 8.247414, 187.0251, 226.7535
-10.8717, 0.5366558, 8.243923, 202.7797, 226.7956
-10.86806, 0.5366558, 8.452587, 204.0535, 224.3438
-11.06803, 0.5366558, 8.456078, 188.719, 224.304
-11.07167, 0.7091558, 8.247414, 187.0251, 213.1483
-11.07167, 0.5366558, 8.247414, 187.0251, 226.7535
-11.06803, 0.5366558, 8.456078, 188.719, 224.304
-11.06803, 0.7091559, 8.456078, 188.719, 211.062
-10.8717, 0.7091558, 8.243923, 202.7797, 213.1842
-10.8717, 0.5366558, 8.243923, 202.7797, 226.7956
-11.07167, 0.5366558, 8.247414, 187.0251, 226.7535
-11.07167, 0.7091558, 8.247414, 187.0251, 213.1483
box_1_Parle-G-GOLD(Clone) stack 64 Shelf_0 Rack_1_0_2
-10.85789, 0.8816558, 8.258617, 203.939, 199.4483
-11.0564, 0.8816558, 8.234243, 188.1396, 199.6551
-11.08184, 0.8816558, 8.441383, 187.5604, 197.9384
-10.88333, 0.8816558, 8.465757, 202.9434, 197.7424
-11.08184, 0.8816558, 8.441383, 187.5604, 197.9384
-11.08184, 0.7091558, 8.441383, 187.5604, 211.2053
-10.88333, 0.7091558, 8.465757, 202.9434, 210.9679
-10.88333, 0.8816558, 8.465757, 202.9434, 197.7424
-10.88333, 0.8816558, 8.465757, 202.9434, 197.7424
-10.88333, 0.7091558, 8.465757, 202.9434, 210.9679
-10.85789, 0.7091558, 8.258617, 203.939, 213.0334
-10.85789, 0.8816558, 8.258617, 203.939, 199.4483
-11.0564, 0.7091558, 8.234243, 188.1396, 213.2838
-10.85789, 0.7091558, 8.258617, 203.939, 213.0334
-10.88333, 0.7091558, 8.465757, 202.9434, 210.9679
-11.08184, 0.7091558, 8.441383, 187.5604, 211.2053
-11.0564, 0.8816558, 8.234243, 188.1396, 199.6551
-11.0564, 0.7091558, 8.234243, 188.1396, 213.2838
-11.08184, 0.7091558, 8.441383, 187.5604, 211.2053
-11.08184, 0.8816558, 8.441383, 187.5604, 197.9384
-10.85789, 0.8816558, 8.258617, 203.939, 199.4483
-10.85789, 0.7091558, 8.258617, 203.939, 213.0334
-11.0564, 0.7091558, 8.234243, 188.1396, 213.2838
-11.0564, 0.8816558, 8.234243, 188.1396, 199.6551
box_8_lizol(Clone) stack 65 Shelf_0 Rack_1_0_2
-11.25673, 0.1961813, 8.237725, 172.3431, 253.7581
-11.45564, 0.1961813, 8.21682, 156.4054, 254.0858
-11.48143, 0.1961813, 8.462276, 157.0497, 250.349
-11.28253, 0.1961813, 8.483181, 172.4868, 250.0415
-11.48143, 0.1961813, 8.462276, 157.0497, 250.349
-11.48143, 0.0199313, 8.462276, 157.0497, 263.868
-11.28253, 0.0199313, 8.483181, 172.4868, 263.5245
-11.28253, 0.1961813, 8.483181, 172.4868, 250.0415
-11.28253, 0.1961813, 8.483181, 172.4868, 250.0415
-11.28253, 0.0199313, 8.483181, 172.4868, 263.5245
-11.25673, 0.0199313, 8.237725, 172.3431, 267.6767
-11.25673, 0.1961813, 8.237725, 172.3431, 253.7581
-11.45564, 0.0199313, 8.21682, 156.4054, 268.0428
-11.25673, 0.0199313, 8.237725, 172.3431, 267.6767
-11.28253, 0.0199313, 8.483181, 172.4868, 263.5245
-11.48143, 0.0199313, 8.462276, 157.0497, 263.868
-11.45564, 0.1961813, 8.21682, 156.4054, 254.0858
-11.45564, 0.0199313, 8.21682, 156.4054, 268.0428
-11.48143, 0.0199313, 8.462276, 157.0497, 263.868
-11.48143, 0.1961813, 8.462276, 157.0497, 250.349
-11.25673, 0.1961813, 8.237725, 172.3431, 253.7581
-11.25673, 0.0199313, 8.237725, 172.3431, 267.6767
-11.45564, 0.0199313, 8.21682, 156.4054, 268.0428
-11.45564, 0.1961813, 8.21682, 156.4054, 254.0858
box_8_lizol(Clone) stack 65 Shelf_0 Rack_1_0_2
-11.25673, 0.3724313, 8.237725, 172.3431, 239.8394
-11.45564, 0.3724313, 8.21682, 156.4054, 240.1287
-11.48143, 0.3724313, 8.462276, 157.0497, 236.8299
-11.28253, 0.3724313, 8.483181, 172.4868, 236.5584
-11.48143, 0.3724313, 8.462276, 157.0497, 236.8299
-11.48143, 0.1961813, 8.462276, 157.0497, 250.349
-11.28253, 0.1961813, 8.483181, 172.4868, 250.0415
-11.28253, 0.3724313, 8.483181, 172.4868, 236.5584
-11.28253, 0.3724313, 8.483181, 172.4868, 236.5584
-11.28253, 0.1961813, 8.483181, 172.4868, 250.0415
-11.25673, 0.1961813, 8.237725, 172.3431, 253.7581
-11.25673, 0.3724313, 8.237725, 172.3431, 239.8394
-11.45564, 0.1961813, 8.21682, 156.4054, 254.0858
-11.25673, 0.1961813, 8.237725, 172.3431, 253.7581
-11.28253, 0.1961813, 8.483181, 172.4868, 250.0415
-11.48143, 0.1961813, 8.462276, 157.0497, 250.349
-11.45564, 0.3724313, 8.21682, 156.4054, 240.1287
-11.45564, 0.1961813, 8.21682, 156.4054, 254.0858
-11.48143, 0.1961813, 8.462276, 157.0497, 250.349
-11.48143, 0.3724313, 8.462276, 157.0497, 236.8299
-11.25673, 0.3724313, 8.237725, 172.3431, 239.8394
-11.25673, 0.1961813, 8.237725, 172.3431, 253.7581
-11.45564, 0.1961813, 8.21682, 156.4054, 254.0858
-11.45564, 0.3724313, 8.21682, 156.4054, 240.1287
box_8_lizol(Clone) stack 65 Shelf_0 Rack_1_0_2
-11.26694, 0.5486813, 8.22836, 171.4521, 226.033
-11.46691, 0.5486813, 8.22487, 155.602, 226.0749
-11.47122, 0.5486814, 8.471641, 157.9313, 223.2052
-11.27125, 0.5486814, 8.475131, 173.2811, 223.1659
-11.47122, 0.5486814, 8.471641, 157.9313, 223.2052
-11.47122, 0.3724313, 8.471641, 157.9313, 236.7081
-11.27125, 0.3724313, 8.475131, 173.2811, 236.6628
-11.27125, 0.5486814, 8.475131, 173.2811, 223.1659
-11.27125, 0.5486814, 8.475131, 173.2811, 223.1659
-11.27125, 0.3724313, 8.475131, 173.2811, 236.6628
-11.26694, 0.3724313, 8.22836, 171.4521, 239.9688
-11.26694, 0.5486813, 8.22836, 171.4521, 226.033
-11.46691, 0.3724313, 8.22487, 155.602, 240.0171
-11.26694, 0.3724313, 8.22836, 171.4521, 239.9688
-11.27125, 0.3724313, 8.475131, 173.2811, 236.6628
-11.47122, 0.3724313, 8.471641, 157.9313, 236.7081
-11.46691, 0.5486813, 8.22487, 155.602, 226.0749
-11.46691, 0.3724313, 8.22487, 155.602, 240.0171
-11.47122, 0.3724313, 8.471641, 157.9313, 236.7081
-11.47122, 0.5486814, 8.471641, 157.9313, 223.2052
-11.26694, 0.5486813, 8.22836, 171.4521, 226.033
-11.26694, 0.3724313, 8.22836, 171.4521, 239.9688
-11.46691, 0.3724313, 8.22487, 155.602, 240.0171
-11.46691, 0.5486813, 8.22487, 155.602, 226.0749
box_8_lizol(Clone) stack 65 Shelf_0 Rack_1_0_2
-11.25479, 0.7249313, 8.239703, 172.5141, 211.9821
-11.4533, 0.7249313, 8.215329, 156.5741, 212.2298
-11.48338, 0.7249313, 8.460298, 156.8797, 209.8106
-11.28487, 0.7249313, 8.484672, 172.3209, 209.5782
-11.48338, 0.7249313, 8.460298, 156.8797, 209.8106
-11.48338, 0.5486813, 8.460298, 156.8797, 223.3331
-11.28487, 0.5486813, 8.484672, 172.3209, 223.0587
-11.28487, 0.7249313, 8.484672, 172.3209, 209.5782
-11.28487, 0.7249313, 8.484672, 172.3209, 209.5782
-11.28487, 0.5486813, 8.484672, 172.3209, 223.0587
-11.25479, 0.5486813, 8.239703, 172.5141, 225.8971
-11.25479, 0.7249313, 8.239703, 172.5141, 211.9821
-11.4533, 0.5486813, 8.215329, 156.5741, 226.1896
-11.25479, 0.5486813, 8.239703, 172.5141, 225.8971
-11.28487, 0.5486813, 8.484672, 172.3209, 223.0587
-11.48338, 0.5486813, 8.460298, 156.8797, 223.3331
-11.4533, 0.7249313, 8.215329, 156.5741, 212.2298
-11.4533, 0.5486813, 8.215329, 156.5741, 226.1896
-11.48338, 0.5486813, 8.460298, 156.8797, 223.3331
-11.48338, 0.7249313, 8.460298, 156.8797, 209.8106
-11.25479, 0.7249313, 8.239703, 172.5141, 211.9821
-11.25479, 0.5486813, 8.239703, 172.5141, 225.8971
-11.4533, 0.5486813, 8.215329, 156.5741, 226.1896
-11.4533, 0.7249313, 8.215329, 156.5741, 212.2298
box_7_litchi(Clone) stack 66 Shelf_0 Rack_1_0_2
-11.63451, 0.2298253, 8.259096, 142.783, 250.7755
-11.83375, 0.2298253, 8.241665, 126.834, 251.041
-11.85118, 0.2298253, 8.440905, 128.3836, 248.0773
-11.65194, 0.2298253, 8.458336, 143.9227, 247.8251
-11.85118, 0.2298253, 8.440905, 128.3836, 248.0773
-11.85118, 0.01982532, 8.440905, 128.3836, 264.2292
-11.65194, 0.01982532, 8.458336, 143.9227, 263.9411
-11.65194, 0.2298253, 8.458336, 143.9227, 247.8251
-11.65194, 0.2298253, 8.458336, 143.9227, 247.8251
-11.65194, 0.01982532, 8.458336, 143.9227, 263.9411
-11.63451, 0.01982532, 8.259096, 142.783, 267.3129
-11.63451, 0.2298253, 8.259096, 142.783, 250.7755
-11.83375, 0.01982532, 8.241665, 126.834, 267.6163
-11.63451, 0.01982532, 8.259096, 142.783, 267.3129
-11.65194, 0.01982532, 8.458336, 143.9227, 263.9411
-11.85118, 0.01982532, 8.440905, 128.3836, 264.2292
-11.83375, 0.2298253, 8.241665, 126.834, 251.041
-11.83375, 0.01982532, 8.241665, 126.834, 267.6163
-11.85118, 0.01982532, 8.440905, 128.3836, 264.2292
-11.85118, 0.2298253, 8.440905, 128.3836, 248.0773
-11.63451, 0.2298253, 8.259096, 142.783, 250.7755
-11.63451, 0.01982532, 8.259096, 142.783, 267.3129
-11.83375, 0.01982532, 8.241665, 126.834, 267.6163
-11.83375, 0.2298253, 8.241665, 126.834, 251.041
box_7_litchi(Clone) stack 66 Shelf_0 Rack_1_0_2
-11.64461, 0.4398254, 8.24827, 141.8484, 234.3793
-11.84458, 0.4398254, 8.25176, 126.1308, 234.3338
-11.84109, 0.4398254, 8.451731, 129.3137, 231.791
-11.64112, 0.4398254, 8.44824, 144.6304, 231.8342
-11.84109, 0.4398254, 8.451731, 129.3137, 231.791
-11.84109, 0.2298253, 8.451731, 129.3137, 247.9205
-11.64112, 0.2298253, 8.44824, 144.6304, 247.971
-11.64112, 0.4398254, 8.44824, 144.6304, 231.8342
-11.64112, 0.4398254, 8.44824, 144.6304, 231.8342
-11.64112, 0.2298253, 8.44824, 144.6304, 247.971
-11.64461, 0.2298253, 8.24827, 141.8484, 250.9403
-11.64461, 0.4398254, 8.24827, 141.8484, 234.3793
-11.84458, 0.2298253, 8.25176, 126.1308, 250.8871
-11.64461, 0.2298253, 8.24827, 141.8484, 250.9403
-11.64112, 0.2298253, 8.44824, 144.6304, 247.971
-11.84109, 0.2298253, 8.451731, 129.3137, 247.9205
-11.84458, 0.4398254, 8.25176, 126.1308, 234.3338
-11.84458, 0.2298253, 8.25176, 126.1308, 250.8871
-11.84109, 0.2298253, 8.451731, 129.3137, 247.9205
-11.84109, 0.4398254, 8.451731, 129.3137, 231.791
-11.64461, 0.4398254, 8.24827, 141.8484, 234.3793
-11.64461, 0.2298253, 8.24827, 141.8484, 250.9403
-11.84458, 0.2298253, 8.25176, 126.1308, 250.8871
-11.84458, 0.4398254, 8.25176, 126.1308, 234.3338
box_8_lizol(Clone) stack 67 Shelf_0 Rack_1_0_2
-12.03396, 0.1961813, 8.231998, 110.867, 253.8477
-12.23369, 0.1961813, 8.221532, 94.88244, 254.0117
-12.24661, 0.1961813, 8.468002, 98.46155, 250.2646
-12.04688, 0.1961813, 8.478469, 113.9387, 250.1107
-12.24661, 0.1961813, 8.468002, 98.46155, 250.2646
-12.24661, 0.0199313, 8.468002, 98.46155, 263.7738
-12.04688, 0.0199313, 8.478469, 113.9387, 263.6018
-12.04688, 0.1961813, 8.478469, 113.9387, 250.1107
-12.04688, 0.1961813, 8.478469, 113.9387, 250.1107
-12.04688, 0.0199313, 8.478469, 113.9387, 263.6018
-12.03396, 0.0199313, 8.231998, 110.867, 267.7768
-12.03396, 0.1961813, 8.231998, 110.867, 253.8477
-12.23369, 0.0199313, 8.221532, 94.88244, 267.9601
-12.03396, 0.0199313, 8.231998, 110.867, 267.7768
-12.04688, 0.0199313, 8.478469, 113.9387, 263.6018
-12.24661, 0.0199313, 8.468002, 98.46155, 263.7738
-12.23369, 0.1961813, 8.221532, 94.88244, 254.0117
-12.23369, 0.0199313, 8.221532, 94.88244, 267.9601
-12.24661, 0.0199313, 8.468002, 98.46155, 263.7738
-12.24661, 0.1961813, 8.468002, 98.46155, 250.2646
-12.03396, 0.1961813, 8.231998, 110.867, 253.8477
-12.03396, 0.0199313, 8.231998, 110.867, 267.7768
-12.23369, 0.0199313, 8.221532, 94.88244, 267.9601
-12.23369, 0.1961813, 8.221532, 94.88244, 254.0117
box_8_lizol(Clone) stack 67 Shelf_0 Rack_1_0_2
-12.04245, 0.3724313, 8.22487, 110.0739, 240.0171
-12.24242, 0.3724313, 8.22836, 94.32242, 239.9688
-12.23812, 0.3724313, 8.475131, 99.24053, 236.6628
-12.03815, 0.3724313, 8.471641, 114.4978, 236.7081
-12.23812, 0.3724313, 8.475131, 99.24053, 236.6628
-12.23812, 0.1961813, 8.475131, 99.24053, 250.1597
-12.03815, 0.1961813, 8.471641, 114.4978, 250.211
-12.03815, 0.3724313, 8.471641, 114.4978, 236.7081
-12.03815, 0.3724313, 8.471641, 114.4978, 236.7081
-12.03815, 0.1961813, 8.471641, 114.4978, 250.211
-12.04245, 0.1961813, 8.22487, 110.0739, 253.9594
-12.04245, 0.3724313, 8.22487, 110.0739, 240.0171
-12.24242, 0.1961813, 8.22836, 94.32242, 253.9046
-12.04245, 0.1961813, 8.22487, 110.0739, 253.9594
-12.03815, 0.1961813, 8.471641, 114.4978, 250.211
-12.23812, 0.1961813, 8.475131, 99.24053, 250.1597
-12.24242, 0.3724313, 8.22836, 94.32242, 239.9688
-12.24242, 0.1961813, 8.22836, 94.32242, 253.9046
-12.23812, 0.1961813, 8.475131, 99.24053, 250.1597
-12.23812, 0.3724313, 8.475131, 99.24053, 236.6628
-12.04245, 0.3724313, 8.22487, 110.0739, 240.0171
-12.04245, 0.1961813, 8.22487, 110.0739, 253.9594
-12.24242, 0.1961813, 8.22836, 94.32242, 253.9046
-12.24242, 0.3724313, 8.22836, 94.32242, 239.9688
box_8_lizol(Clone) stack 67 Shelf_0 Rack_1_0_2
-12.04688, 0.5486813, 8.221532, 109.6665, 226.115
-12.24661, 0.5486813, 8.231998, 94.06169, 225.9894
-12.23369, 0.5486813, 8.478469, 99.63924, 223.1283
-12.03396, 0.5486813, 8.468002, 114.7602, 223.2462
-12.23369, 0.5486813, 8.478469, 99.63924, 223.1283
-12.23369, 0.3724313, 8.478469, 99.63924, 236.6195
-12.03396, 0.3724313, 8.468002, 114.7602, 236.7554
-12.03396, 0.5486813, 8.468002, 114.7602, 223.2462
-12.03396, 0.5486813, 8.468002, 114.7602, 223.2462
-12.03396, 0.3724313, 8.468002, 114.7602, 236.7554
-12.04688, 0.3724313, 8.221532, 109.6665, 240.0634
-12.04688, 0.5486813, 8.221532, 109.6665, 226.115
-12.24661, 0.3724313, 8.231998, 94.06169, 239.9185
